,3/22/24 12:54:04,STOCK,BUY,+340,TO OPEN,TSLA,,,STOCK,171.134,171.134,MKT\
,3/22/24 12:49:06,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,110.20,110.20,STP\
,3/22/24 12:47:43,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,110.13,110.13,STP\
,3/22/24 12:45:12,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,110.10,110.10,STP\
,3/22/24 12:44:45,STOCK,SELL,-487,TO OPEN,MU,,,STOCK,110.09,110.09,LMT\
,3/22/24 12:44:45,STOCK,SELL,-13,TO OPEN,MU,,,STOCK,110.09,110.09,LMT\
,3/22/24 12:40:24,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,110.02,110.02,STP\
,3/22/24 12:37:28,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,110.0501,110.0501,MKT\
,3/22/24 12:37:03,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,110.05,110.05,STP\
,3/22/24 12:36:47,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,109.982,109.982,MKT\
,3/22/24 12:36:18,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,109.95,109.95,STP\
,3/22/24 12:35:49,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,110.02,110.02,MKT\
,3/22/24 12:35:32,STOCK,BUY,+200,TO CLOSE,MU,,,STOCK,109.96,109.96,STP\
,3/22/24 12:35:32,STOCK,BUY,+9,TO CLOSE,MU,,,STOCK,109.959,109.95889,STP\
,3/22/24 12:35:32,STOCK,BUY,+91,TO CLOSE,MU,,,STOCK,109.955,109.95495,STP\
,3/22/24 12:35:32,STOCK,BUY,+9,TO CLOSE,MU,,,STOCK,109.955,109.95556,STP\
,3/22/24 12:35:32,STOCK,BUY,+191,TO CLOSE,MU,,,STOCK,109.955,109.95497,STP\
,3/22/24 12:24:54,STOCK,SELL,-78,TO OPEN,MU,,,STOCK,109.96,109.96,STP\
,3/22/24 12:24:54,STOCK,SELL,-100,TO OPEN,MU,,,STOCK,109.96,109.96,STP\
,3/22/24 12:24:54,STOCK,SELL,-100,TO OPEN,MU,,,STOCK,109.96,109.96,STP\
,3/22/24 12:24:54,STOCK,SELL,-100,TO OPEN,MU,,,STOCK,109.96,109.96,STP\
,3/22/24 12:24:54,STOCK,SELL,-100,TO OPEN,MU,,,STOCK,109.96,109.96,STP\
,3/22/24 12:24:54,STOCK,SELL,-22,TO OPEN,MU,,,STOCK,109.96,109.96,STP\
,3/22/24 12:24:47,STOCK,SELL,-99,TO CLOSE,MU,,,STOCK,109.97,109.97,STP\
,3/22/24 12:24:47,STOCK,SELL,-1,TO CLOSE,MU,,,STOCK,109.97,109.97,STP\
,3/22/24 12:24:47,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,109.9701,109.9701,STP\
,3/22/24 12:24:47,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,109.9701,109.9701,STP\
,3/22/24 12:24:46,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,109.9701,109.9701,STP\
,3/22/24 12:24:46,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,109.975,109.975,STP\
,3/22/24 12:24:40,STOCK,BUY,+100,TO OPEN,MU,,,STOCK,110.01,110.01,LMT\
,3/22/24 12:24:40,STOCK,BUY,+100,TO OPEN,MU,,,STOCK,110.01,110.01,LMT\
,3/22/24 12:24:40,STOCK,BUY,+80,TO OPEN,MU,,,STOCK,110.01,110.01,LMT\
,3/22/24 12:24:40,STOCK,BUY,+220,TO OPEN,MU,,,STOCK,110.01,110.01,LMT\
,3/22/24 12:17:24,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,110.11,110.11,STP\
,3/22/24 12:16:43,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,110.128,110.128,MKT\
,3/22/24 12:16:04,STOCK,BUY,+300,TO CLOSE,MU,,,STOCK,110.24,110.24,STP\
,3/22/24 12:16:04,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,110.23,110.23,STP\
,3/22/24 12:16:04,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,110.23,110.23,STP\
,3/22/24 12:14:55,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,110.275,110.275,MKT\
,3/22/24 12:12:57,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,110.23,110.23,STP\
,3/22/24 12:12:57,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,110.225,110.225,STP\
,3/22/24 12:12:57,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,110.2299,110.2299,STP\
,3/22/24 12:12:57,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,110.2299,110.2299,STP\
,3/22/24 12:12:57,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,110.2275,110.2275,STP\
,3/22/24 12:10:30,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,110.335,110.335,MKT\
,3/22/24 12:09:32,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,110.45,110.45,STP\
,3/22/24 12:09:32,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,110.4489,110.4489,STP\
,3/22/24 12:09:32,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,110.4499,110.4499,STP\
,3/22/24 12:09:32,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,110.445,110.445,STP\
,3/22/24 12:09:32,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,110.4499,110.4499,STP\
,3/22/24 12:06:42,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,110.58,110.58,MKT\
,3/22/24 12:05:35,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,110.52,110.52,STP\
,3/22/24 12:05:21,STOCK,SELL,-200,TO OPEN,MU,,,STOCK,110.47,110.47,STP\
,3/22/24 12:05:21,STOCK,SELL,-6,TO OPEN,MU,,,STOCK,110.48,110.48,STP\
,3/22/24 12:05:21,STOCK,SELL,-4,TO OPEN,MU,,,STOCK,110.48,110.48,STP\
,3/22/24 12:05:21,STOCK,SELL,-70,TO OPEN,MU,,,STOCK,110.481,110.481,STP\
,3/22/24 12:05:21,STOCK,SELL,-20,TO OPEN,MU,,,STOCK,110.481,110.481,STP\
,3/22/24 12:05:21,STOCK,SELL,-100,TO OPEN,MU,,,STOCK,110.481,110.481,STP\
,3/22/24 12:05:21,STOCK,SELL,-80,TO OPEN,MU,,,STOCK,110.481,110.481,STP\
,3/22/24 12:05:21,STOCK,SELL,-10,TO OPEN,MU,,,STOCK,110.485,110.485,STP\
,3/22/24 12:05:21,STOCK,SELL,-10,TO OPEN,MU,,,STOCK,110.485,110.485,STP\
,3/22/24 11:54:26,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,110.64,110.64,STP\
,3/22/24 11:53:51,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,110.722,110.722,MKT\
,3/22/24 11:45:02,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,110.84,110.84,STP\
,3/22/24 11:44:27,STOCK,SELL,-298,TO OPEN,MU,,,STOCK,110.78,110.78,STP\
,3/22/24 11:44:27,STOCK,SELL,-1,TO OPEN,MU,,,STOCK,110.78,110.78,STP\
,3/22/24 11:44:27,STOCK,SELL,-100,TO OPEN,MU,,,STOCK,110.78,110.78,STP\
,3/22/24 11:44:27,STOCK,SELL,-99,TO OPEN,MU,,,STOCK,110.78,110.78,STP\
,3/22/24 11:44:27,STOCK,SELL,-1,TO OPEN,MU,,,STOCK,110.78,110.78,STP\
,3/22/24 11:44:27,STOCK,SELL,-1,TO OPEN,MU,,,STOCK,110.78,110.78,STP\
,3/22/24 11:38:21,STOCK,BUY,+395,TO CLOSE,MU,,,STOCK,110.98,110.98,STP\
,3/22/24 11:38:21,STOCK,BUY,+105,TO CLOSE,MU,,,STOCK,110.975,110.97505,STP\
,3/22/24 11:37:23,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,110.968,110.968,MKT\
,3/22/24 11:31:08,STOCK,BUY,+400,TO CLOSE,MU,,,STOCK,111.03,111.03,STP\
,3/22/24 11:31:08,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,111.02,111.02,STP\
,3/22/24 11:30:42,STOCK,SELL,-300,TO OPEN,MU,,,STOCK,110.9603,110.9603,STP\
,3/22/24 11:30:42,STOCK,SELL,-200,TO OPEN,MU,,,STOCK,110.9603,110.9603,STP\
,3/22/24 11:25:08,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,110.69,110.69,STP\
,3/22/24 11:24:24,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,110.572,110.572,MKT\
,3/22/24 11:23:33,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,110.4799,110.4799,STP\
,3/22/24 11:22:30,STOCK,SELL,-400,TO OPEN,MU,,,STOCK,110.57,110.57,STP\
,3/22/24 11:22:30,STOCK,SELL,-100,TO OPEN,MU,,,STOCK,110.58,110.58,STP\
,3/22/24 11:20:49,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,110.80,110.80,STP\
,3/22/24 11:19:56,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,110.7775,110.7775,MKT\
,3/22/24 11:18:22,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,110.99,110.99,STP\
,3/22/24 11:18:03,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,110.87,110.87,MKT\
,3/22/24 11:12:34,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,110.74,110.74,STP\
,3/22/24 11:10:40,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,110.77,110.77,STP\
,3/22/24 11:01:05,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,110.879,110.879,STP\
,3/22/24 11:00:26,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,110.9284,110.9284,MKT\
,3/22/24 10:57:35,STOCK,SELL,-400,TO CLOSE,MU,,,STOCK,111.17,111.17,STP\
,3/22/24 10:57:35,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,111.18,111.18,STP\
,3/22/24 10:57:13,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,111.2519,111.2519,MKT\
,3/22/24 08:30:09,STOCK,SELL,-200,TO CLOSE,TSLA,,,STOCK,170.5703,170.5703,STP\
,3/22/24 08:30:09,STOCK,SELL,-130,TO CLOSE,TSLA,,,STOCK,170.5702,170.57023,STP\
,3/22/24 08:30:09,STOCK,SELL,-10,TO CLOSE,TSLA,,,STOCK,170.58,170.58,STP\
,3/22/24 08:29:22,STOCK,BUY,+340,TO OPEN,TSLA,,,STOCK,170.5875,170.5875,MKT\
,3/22/24 08:28:37,STOCK,BUY,+28,TO CLOSE,TSLA,,,STOCK,170.223,170.22286,MKT\
,3/22/24 08:28:37,STOCK,BUY,+25,TO CLOSE,TSLA,,,STOCK,170.223,170.2232,MKT\
,3/22/24 08:28:37,STOCK,BUY,+10,TO CLOSE,TSLA,,,STOCK,170.223,170.223,MKT\
,3/22/24 08:28:37,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,170.223,170.223,MKT\
,3/22/24 08:28:37,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,170.223,170.223,MKT\
,3/22/24 08:28:37,STOCK,BUY,+12,TO CLOSE,TSLA,,,STOCK,170.223,170.22333,MKT\
,3/22/24 08:28:37,STOCK,BUY,+65,TO CLOSE,TSLA,,,STOCK,170.223,170.22308,MKT\
,3/22/24 08:28:30,STOCK,SELL,-75,TO OPEN,TSLA,,,STOCK,169.98,169.98,LMT\
,3/22/24 08:28:30,STOCK,SELL,-265,TO OPEN,TSLA,,,STOCK,169.98,169.98,LMT\
,3/22/24 08:16:45,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,108.91,108.91,STP\
,3/22/24 08:16:41,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,109.01,109.01,LMT\
,3/22/24 08:15:04,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,108.94,108.94,STP\
,3/22/24 08:13:19,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,108.9801,108.9801,STP\
,3/22/24 08:12:35,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,109.101,109.101,STP\
,3/22/24 08:12:35,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,109.08,109.08,STP\
,3/22/24 08:12:35,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,109.08,109.08,STP\
,3/22/24 08:12:35,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,109.08,109.08,STP\
,3/22/24 08:12:35,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,109.08,109.08,STP\
,3/22/24 08:07:34,STOCK,SELL,-15,TO CLOSE,TSLA,,,STOCK,169.361,169.36133,STP\
,3/22/24 08:07:34,STOCK,SELL,-200,TO CLOSE,TSLA,,,STOCK,169.361,169.361,STP\
,3/22/24 08:07:34,STOCK,SELL,-125,TO CLOSE,TSLA,,,STOCK,169.38,169.38,STP\
,3/22/24 08:07:15,STOCK,BUY,+340,TO OPEN,TSLA,,,STOCK,169.51,169.51,LMT\
,3/22/24 08:06:24,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,108.4591,108.4591,MKT\
,3/22/24 08:04:33,STOCK,BUY,+340,TO CLOSE,TSLA,,,STOCK,169.78,169.78,STP\
,3/22/24 08:02:57,STOCK,SELL,-340,TO OPEN,TSLA,,,STOCK,169.99,169.99,LMT\
,3/22/24 07:54:03,STOCK,BUY,+226,TO CLOSE,TSLA,,,STOCK,169.86,169.86,STP\
,3/22/24 07:54:03,STOCK,BUY,+20,TO CLOSE,TSLA,,,STOCK,169.85,169.85,STP\
,3/22/24 07:54:03,STOCK,BUY,+20,TO CLOSE,TSLA,,,STOCK,169.849,169.849,STP\
,3/22/24 07:54:03,STOCK,BUY,+74,TO CLOSE,TSLA,,,STOCK,169.85,169.85,STP\
,3/22/24 07:52:54,STOCK,SELL,-100,TO OPEN,TSLA,,,STOCK,169.99,169.99,LMT\
,3/22/24 07:52:54,STOCK,SELL,-231,TO OPEN,TSLA,,,STOCK,169.99,169.99,LMT\
,3/22/24 07:52:54,STOCK,SELL,-9,TO OPEN,TSLA,,,STOCK,169.99,169.99,LMT\
,3/22/24 07:50:45,STOCK,BUY,+340,TO CLOSE,TSLA,,,STOCK,169.65,169.65,STP\
,3/22/24 07:50:41,STOCK,SELL,-20,TO OPEN,TSLA,,,STOCK,169.52,169.52,STP\
,3/22/24 07:50:41,STOCK,SELL,-320,TO OPEN,TSLA,,,STOCK,169.52,169.52,STP\
,3/22/24 07:31:23,STOCK,SELL,-340,TO CLOSE,TSLA,,,STOCK,169.01,169.01,STP\
,3/22/24 07:30:46,STOCK,BUY,+191,TO OPEN,TSLA,,,STOCK,169.01,169.01,LMT\
,3/22/24 07:30:46,STOCK,BUY,+149,TO OPEN,TSLA,,,STOCK,169.01,169.01,LMT\
,3/22/24 07:17:43,STOCK,SELL,-240,TO CLOSE,TSLA,,,STOCK,169.59,169.59,STP\
,3/22/24 07:17:43,STOCK,SELL,-40,TO CLOSE,TSLA,,,STOCK,169.59,169.59,STP\
,3/22/24 07:17:43,STOCK,SELL,-60,TO CLOSE,TSLA,,,STOCK,169.59,169.59,STP\
,3/22/24 07:17:23,STOCK,BUY,+340,TO OPEN,TSLA,,,STOCK,169.71,169.71,LMT\
,3/22/24 07:15:19,STOCK,SELL,-40,TO CLOSE,TSLA,,,STOCK,169.63,169.63,STP\
,3/22/24 07:15:19,STOCK,SELL,-300,TO CLOSE,TSLA,,,STOCK,169.65,169.65,STP\
,3/22/24 07:13:49,STOCK,BUY,+340,TO OPEN,TSLA,,,STOCK,169.76,169.76,LMT\
,3/22/24 07:11:01,STOCK,SELL,-340,TO CLOSE,TSLA,,,STOCK,169.1211,169.12109,STP\
,3/22/24 07:10:33,STOCK,BUY,+276,TO OPEN,TSLA,,,STOCK,169.01,169.01,LMT\
,3/22/24 07:10:32,STOCK,BUY,+64,TO OPEN,TSLA,,,STOCK,169.01,169.01,LMT\
,3/22/24 07:09:32,STOCK,SELL,-340,TO CLOSE,TSLA,,,STOCK,169.02,169.02,STP\
,3/22/24 07:09:08,STOCK,BUY,+335,TO OPEN,TSLA,,,STOCK,169.01,169.01,LMT\
,3/22/24 07:09:08,STOCK,BUY,+5,TO OPEN,TSLA,,,STOCK,169.01,169.01,LMT\
,3/22/24 07:08:27,STOCK,SELL,-240,TO CLOSE,TSLA,,,STOCK,169.10,169.10,STP\
,3/22/24 07:08:27,STOCK,SELL,-100,TO CLOSE,TSLA,,,STOCK,169.115,169.115,STP\
,3/22/24 07:07:00,STOCK,BUY,+105,TO OPEN,TSLA,,,STOCK,169.01,169.01,LMT\
,3/22/24 07:07:00,STOCK,BUY,+235,TO OPEN,TSLA,,,STOCK,169.01,169.01,LMT\
,3/21/24 12:57:55,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,109.79,109.79,STP\
,3/21/24 12:56:04,STOCK,SELL,-300,TO OPEN,MU,,,STOCK,109.79,109.79,LMT\
,3/21/24 12:56:04,STOCK,SELL,-200,TO OPEN,MU,,,STOCK,109.79,109.79,LMT\
,3/21/24 12:25:06,STOCK,BUY,+400,TO CLOSE,MU,,,STOCK,110.55,110.55,STP\
,3/21/24 12:22:19,STOCK,SELL,-400,TO OPEN,MU,,,STOCK,110.51,110.51,LMT\
,3/21/24 12:18:43,STOCK,SELL,-400,TO CLOSE,MU,,,STOCK,110.66,110.66,STP\
,3/21/24 12:18:39,STOCK,BUY,+5,TO OPEN,MU,,,STOCK,110.75,110.75,LMT\
,3/21/24 12:18:39,STOCK,BUY,+343,TO OPEN,MU,,,STOCK,110.75,110.75,LMT\
,3/21/24 12:18:39,STOCK,BUY,+52,TO OPEN,MU,,,STOCK,110.75,110.75,LMT\
,3/21/24 12:14:40,STOCK,BUY,+340,TO CLOSE,TSLA,,,STOCK,172.99,172.99,STP\
,3/21/24 12:14:05,STOCK,SELL,-340,TO OPEN,TSLA,,,STOCK,172.95,172.95,LMT\
,3/21/24 11:58:27,STOCK,BUY,+4,TO CLOSE,MU,,,STOCK,110.50,110.50,MKT\
,3/21/24 11:58:08,STOCK,SELL,-4,TO OPEN,MU,,,STOCK,110.35,110.35,MKT\
,3/21/24 11:57:18,STOCK,SELL,-279,TO CLOSE,MU,,,STOCK,110.2627,110.26269,MKT\
,3/21/24 11:57:18,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,110.2627,110.2627,MKT\
,3/21/24 11:57:18,STOCK,SELL,-5,TO CLOSE,MU,,,STOCK,110.2627,110.262,MKT\
,3/21/24 11:57:18,STOCK,SELL,-1,TO CLOSE,MU,,,STOCK,110.2627,110.26,MKT\
,3/21/24 11:57:18,STOCK,SELL,-1,TO CLOSE,MU,,,STOCK,110.2627,110.26,MKT\
,3/21/24 11:57:18,STOCK,SELL,-13,TO CLOSE,MU,,,STOCK,110.2627,110.26308,MKT\
,3/21/24 11:57:18,STOCK,SELL,-1,TO CLOSE,MU,,,STOCK,110.2627,110.26,MKT\
,3/21/24 11:57:03,STOCK,BUY,+400,TO OPEN,MU,,,STOCK,110.452,110.452,MKT\
,3/21/24 11:57:01,STOCK,BUY,+800,TO CLOSE,MU,,,STOCK,110.4696,110.4696,MKT\
,3/21/24 11:56:01,STOCK,SELL,-400,TO OPEN,MU,,,STOCK,110.52,110.52,MKT\
,3/21/24 11:49:51,STOCK,SELL,-400,TO OPEN,MU,,,STOCK,110.4906,110.4906,STP\
,3/21/24 11:44:04,STOCK,BUY,+400,TO CLOSE,MU,,,STOCK,110.72,110.72,STP\
,3/21/24 11:40:14,STOCK,SELL,-400,TO OPEN,MU,,,STOCK,110.75,110.75,STP\
,3/21/24 11:36:21,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,110.96,110.96,STP\
,3/21/24 11:34:08,STOCK,SELL,-100,TO OPEN,MU,,,STOCK,111.47,111.47,STP\
,3/21/24 11:05:53,STOCK,BUY,+340,TO CLOSE,TSLA,,,STOCK,172.445,172.445,MKT\
,3/21/24 11:05:41,STOCK,SELL,-340,TO OPEN,TSLA,,,STOCK,172.38,172.38,MKT\
,3/21/24 10:57:28,STOCK,BUY,+400,TO CLOSE,MU,,,STOCK,112.227,112.227,MKT\
,3/21/24 10:57:25,STOCK,SELL,-400,TO OPEN,MU,,,STOCK,111.934,111.934,MKT\
,3/21/24 10:55:54,STOCK,BUY,+400,TO CLOSE,MU,,,STOCK,111.558,111.558,MKT\
,3/21/24 10:55:44,STOCK,SELL,-400,TO OPEN,MU,,,STOCK,111.64,111.64,MKT\
,3/21/24 10:53:05,STOCK,BUY,+40,TO CLOSE,MU,,,STOCK,112.3089,112.309,MKT\
,3/21/24 10:52:31,STOCK,SELL,-40,TO OPEN,MU,,,STOCK,112.3701,112.37,MKT\
,3/21/24 10:51:34,STOCK,BUY,+1,TO CLOSE,MU,,,STOCK,112.5406,112.54,MKT\
,3/21/24 10:51:28,STOCK,SELL,-1,TO OPEN,MU,,,STOCK,112.57,112.57,STP\
,3/21/24 10:40:15,STOCK,SELL,-1,TO CLOSE,RDDT,,,STOCK,50.8923,50.89,MKT\
,3/21/24 10:40:05,STOCK,BUY,+1,TO OPEN,RDDT,,,STOCK,51.01,51.01,LMT\
,3/21/24 10:39:52,STOCK,SELL,-1,TO CLOSE,RDDT,,,STOCK,51.11,51.11,STP\
,3/21/24 10:39:46,STOCK,BUY,+1,TO OPEN,RDDT,,,STOCK,51.4496,51.45,MKT\
,3/21/24 09:43:44,STOCK,SELL,-340,TO CLOSE,TSLA,,,STOCK,173.87,173.87,STP\
,3/21/24 09:43:14,STOCK,SELL,-390,TO CLOSE,MU,,,STOCK,111.9601,111.9601,STP\
,3/21/24 09:43:14,STOCK,SELL,-10,TO CLOSE,MU,,,STOCK,111.97,111.97,STP\
,3/21/24 09:43:14,STOCK,BUY,+340,TO OPEN,TSLA,,,STOCK,174.02,174.02,LMT\
,3/21/24 09:42:16,STOCK,BUY,+121,TO OPEN,MU,,,STOCK,112.01,112.01,LMT\
,3/21/24 09:42:16,STOCK,BUY,+279,TO OPEN,MU,,,STOCK,112.01,112.01,LMT\
,3/21/24 09:37:18,STOCK,SELL,-300,TO CLOSE,MU,,,STOCK,112.08,112.08,STP\
,3/21/24 09:37:18,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,112.08,112.08,STP\
,3/21/24 09:37:05,STOCK,BUY,+400,TO OPEN,MU,,,STOCK,112.25,112.25,LMT\
,3/21/24 08:29:59,STOCK,SELL,-54,TO CLOSE,MU,,,STOCK,110.743,110.74296,STP\
,3/21/24 08:29:59,STOCK,SELL,-46,TO CLOSE,MU,,,STOCK,110.75,110.75,STP\
,3/21/24 08:29:59,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,110.75,110.75,STP\
,3/21/24 08:29:59,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,110.75,110.75,STP\
,3/21/24 08:29:59,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,110.75,110.75,STP\
,3/21/24 08:28:42,STOCK,BUY,+150,TO OPEN,MU,,,STOCK,110.96,110.96,LMT\
,3/21/24 08:28:42,STOCK,BUY,+150,TO OPEN,MU,,,STOCK,110.96,110.96,LMT\
,3/21/24 08:28:42,STOCK,BUY,+100,TO OPEN,MU,,,STOCK,110.96,110.96,LMT\
,3/21/24 08:19:43,STOCK,SELL,-400,TO CLOSE,MU,,,STOCK,110.85,110.85,STP\
,3/21/24 08:19:18,STOCK,BUY,+400,TO OPEN,MU,,,STOCK,111.01,111.01,LMT\
,3/21/24 08:16:41,STOCK,SELL,-400,TO CLOSE,MU,,,STOCK,111.37,111.37,STP\
,3/21/24 08:16:22,STOCK,BUY,+34,TO OPEN,MU,,,STOCK,111.61,111.61,LMT\
,3/21/24 08:16:22,STOCK,BUY,+366,TO OPEN,MU,,,STOCK,111.61,111.61,LMT\
,3/21/24 08:13:40,STOCK,SELL,-340,TO CLOSE,TSLA,,,STOCK,174.90,174.90,STP\
,3/21/24 08:13:25,STOCK,BUY,+338,TO OPEN,TSLA,,,STOCK,175.01,175.01,LMT\
,3/21/24 08:13:25,STOCK,BUY,+2,TO OPEN,TSLA,,,STOCK,175.01,175.01,LMT\
,3/21/24 08:11:49,STOCK,SELL,-340,TO CLOSE,TSLA,,,STOCK,175.42,175.42,STP\
,3/21/24 08:11:36,STOCK,SELL,-400,TO CLOSE,MU,,,STOCK,112.05,112.05,STP\
,3/21/24 08:11:21,STOCK,BUY,+291,TO OPEN,TSLA,,,STOCK,175.55,175.55,LMT\
,3/21/24 08:11:21,STOCK,BUY,+49,TO OPEN,TSLA,,,STOCK,175.55,175.55,LMT\
,3/21/24 08:11:13,STOCK,BUY,+400,TO OPEN,MU,,,STOCK,112.21,112.21,LMT\
,3/21/24 08:04:20,STOCK,SELL,-400,TO CLOSE,MU,,,STOCK,111.921,111.921,STP\
,3/21/24 07:57:07,STOCK,BUY,+346,TO OPEN,MU,,,STOCK,111.21,111.21,LMT\
,3/21/24 07:57:07,STOCK,BUY,+54,TO OPEN,MU,,,STOCK,111.21,111.21,LMT\
,3/21/24 07:13:34,STOCK,SELL,-240,TO CLOSE,TSLA,,,STOCK,174.58,174.58,STP\
,3/21/24 07:13:34,STOCK,SELL,-100,TO CLOSE,TSLA,,,STOCK,174.58,174.58,STP\
,3/21/24 07:12:17,STOCK,BUY,+340,TO OPEN,TSLA,,,STOCK,174.01,174.01,LMT\
,3/21/24 07:12:00,STOCK,SELL,-400,TO CLOSE,MU,,,STOCK,109.86,109.86,STP\
,3/21/24 07:11:56,STOCK,BUY,+51,TO OPEN,MU,,,STOCK,110.01,110.01,LMT\
,3/21/24 07:11:56,STOCK,BUY,+175,TO OPEN,MU,,,STOCK,110.01,110.01,LMT\
,3/21/24 07:11:56,STOCK,BUY,+174,TO OPEN,MU,,,STOCK,110.01,110.01,LMT\
,3/21/24 07:06:07,STOCK,SELL,-340,TO CLOSE,TSLA,,,STOCK,174.07,174.07,STP\
,3/21/24 07:06:05,STOCK,BUY,+90,TO OPEN,TSLA,,,STOCK,174.21,174.21,LMT\
,3/21/24 07:06:05,STOCK,BUY,+250,TO OPEN,TSLA,,,STOCK,174.21,174.21,LMT\
,3/21/24 06:52:02,STOCK,SELL,-99,TO CLOSE,MU,,,STOCK,109.7307,109.73071,STP\
,3/21/24 06:52:02,STOCK,SELL,-1,TO CLOSE,MU,,,STOCK,109.74,109.74,STP\
,3/21/24 06:51:34,STOCK,BUY,+100,TO OPEN,MU,,,STOCK,109.51,109.51,LMT\
,3/21/24 06:47:57,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,109.81,109.81,LMT\
,3/21/24 06:47:40,STOCK,BUY,+100,TO OPEN,MU,,,STOCK,109.51,109.51,LMT\
,3/21/24 06:39:17,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,110.94,110.94,STP\
,3/21/24 06:39:17,STOCK,BUY,+100,TO OPEN,MU,,,STOCK,111.07,111.07,STP\
,3/21/24 06:27:28,STOCK,SELL,-1,TO CLOSE,MU,,,STOCK,112.93,112.93,LMT\
,3/21/24 06:20:33,STOCK,BUY,+1,TO OPEN,MU,,,STOCK,111.88,111.88,LMT\
,3/20/24 16:55:42,STOCK,SELL,-148,TO CLOSE,TSLA,,,STOCK,177.96,177.96,LMT\
,3/20/24 16:55:30,STOCK,SELL,-100,TO CLOSE,TSLA,,,STOCK,177.96,177.96,LMT\
,3/20/24 16:55:30,STOCK,SELL,-100,TO CLOSE,TSLA,,,STOCK,177.96,177.96,LMT\
,3/20/24 16:55:16,STOCK,SELL,-192,TO CLOSE,TSLA,,,STOCK,177.96,177.96,LMT\
